,Acc_X,Acc_Y,Acc_Z,EDA_Level,Heart_Rate,Skin_Temperature,id,datetime,Stress_Level
626549,17.0,60.0,15.0,0.294617,87.52,28.85,5C,2020-06-23 20:02:19.218749952,0.0
626550,17.0,60.0,15.0,0.294617,87.52,28.85,5C,2020-06-23 20:02:19.249999872,0.0
626552,17.0,60.0,16.0,0.294617,87.52,28.85,5C,2020-06-23 20:02:19.312499968,0.0
626553,17.0,60.0,15.0,0.294617,87.52,28.85,5C,2020-06-23 20:02:19.343749888,0.0
626554,17.0,60.0,15.0,0.294617,87.52,28.85,5C,2020-06-23 20:02:19.375000064,0.0
626565,17.0,60.0,15.0,0.294617,87.52,28.85,5C,2020-06-23 20:02:19.718749952,0.0
626566,17.0,60.0,15.0,0.293336,87.52,28.85,5C,2020-06-23 20:02:19.750000128,0.0
626567,17.0,60.0,15.0,0.293336,87.52,28.85,5C,2020-06-23 20:02:19.781250048,0.0
626568,17.0,60.0,15.0,0.293336,87.52,28.85,5C,2020-06-23 20:02:19.812499968,0.0
626569,17.0,60.0,15.0,0.293336,87.52,28.85,5C,2020-06-23 20:02:19.843749888,0.0
626570,17.0,60.0,15.0,0.293336,87.52,28.85,5C,2020-06-23 20:02:19.875000064,0.0
626571,17.0,60.0,15.0,0.293336,87.52,28.85,5C,2020-06-23 20:02:19.906249984,0.0
626572,17.0,60.0,15.0,0.293336,87.52,28.85,5C,2020-06-23 20:02:19.937499904,0.0
626583,17.0,60.0,15.0,0.294617,87.17,28.85,5C,2020-06-23 20:02:20.281250048,0.0
626586,17.0,60.0,15.0,0.294617,87.17,28.85,5C,2020-06-23 20:02:20.375000064,0.0
626587,17.0,60.0,15.0,0.294617,87.17,28.85,5C,2020-06-23 20:02:20.406249984,0.0
626589,17.0,59.0,15.0,0.294617,87.17,28.85,5C,2020-06-23 20:02:20.468750080,0.0
626590,17.0,60.0,15.0,0.294617,87.17,28.85,5C,2020-06-23 20:02:20.500000000,0.0
626593,17.0,60.0,15.0,0.294617,87.17,28.85,5C,2020-06-23 20:02:20.593750016,0.0
626597,17.0,60.0,15.0,0.294617,87.17,28.85,5C,2020-06-23 20:02:20.718749952,0.0
626598,17.0,60.0,15.0,0.295898,87.17,28.85,5C,2020-06-23 20:02:20.750000128,0.0
626613,17.0,60.0,15.0,0.293336,86.82,28.85,5C,2020-06-23 20:02:21.218749952,0.0
626615,17.0,60.0,15.0,0.293336,86.82,28.85,5C,2020-06-23 20:02:21.281250048,0.0
626616,17.0,60.0,15.0,0.293336,86.82,28.85,5C,2020-06-23 20:02:21.312499968,0.0
626618,17.0,60.0,15.0,0.293336,86.82,28.85,5C,2020-06-23 20:02:21.375000064,0.0
626626,17.0,60.0,15.0,0.293336,86.82,28.85,5C,2020-06-23 20:02:21.624999936,0.0
626628,17.0,60.0,15.0,0.293336,86.82,28.85,5C,2020-06-23 20:02:21.687500032,0.0
626630,17.0,60.0,15.0,0.293336,86.82,28.85,5C,2020-06-23 20:02:21.750000128,0.0
626633,17.0,60.0,15.0,0.293336,86.82,28.85,5C,2020-06-23 20:02:21.843749888,0.0
626638,17.0,60.0,16.0,0.294617,86.45,28.85,5C,2020-06-23 20:02:22.000000000,0.0
626642,17.0,59.0,16.0,0.294617,86.45,28.85,5C,2020-06-23 20:02:22.124999936,0.0
626650,17.0,60.0,13.0,0.293336,86.45,28.85,5C,2020-06-23 20:02:22.375000064,0.0
626652,17.0,60.0,13.0,0.293336,86.45,28.85,5C,2020-06-23 20:02:22.437499904,0.0
626660,17.0,60.0,13.0,0.289494,86.45,28.85,5C,2020-06-23 20:02:22.687500032,0.0
626661,17.0,60.0,13.0,0.289494,86.45,28.85,5C,2020-06-23 20:02:22.718749952,0.0
626662,17.0,60.0,13.0,0.293336,86.45,28.85,5C,2020-06-23 20:02:22.750000128,0.0
626663,17.0,60.0,13.0,0.293336,86.45,28.85,5C,2020-06-23 20:02:22.781250048,0.0
626664,17.0,60.0,13.0,0.293336,86.45,28.85,5C,2020-06-23 20:02:22.812499968,0.0
626665,17.0,60.0,14.0,0.293336,86.45,28.85,5C,2020-06-23 20:02:22.843749888,0.0
626667,17.0,60.0,15.0,0.293336,86.45,28.85,5C,2020-06-23 20:02:22.906249984,0.0
626668,17.0,60.0,15.0,0.293336,86.45,28.85,5C,2020-06-23 20:02:22.937499904,0.0
626669,17.0,60.0,14.0,0.293336,86.45,28.85,5C,2020-06-23 20:02:22.968750080,0.0
626672,17.0,60.0,13.0,0.292055,86.1,28.83,5C,2020-06-23 20:02:23.062500096,0.0
626676,17.0,60.0,13.0,0.292055,86.1,28.83,5C,2020-06-23 20:02:23.187500032,0.0
626677,17.0,60.0,13.0,0.292055,86.1,28.83,5C,2020-06-23 20:02:23.218749952,0.0
626678,17.0,60.0,14.0,0.293336,86.1,28.83,5C,2020-06-23 20:02:23.249999872,0.0
626679,17.0,60.0,14.0,0.293336,86.1,28.83,5C,2020-06-23 20:02:23.281250048,0.0
626680,17.0,60.0,13.0,0.293336,86.1,28.83,5C,2020-06-23 20:02:23.312499968,0.0
626681,17.0,60.0,15.0,0.293336,86.1,28.83,5C,2020-06-23 20:02:23.343749888,0.0
626686,17.0,60.0,13.0,0.294617,86.1,28.83,5C,2020-06-23 20:02:23.500000000,0.0
626688,17.0,60.0,14.0,0.294617,86.1,28.83,5C,2020-06-23 20:02:23.562500096,0.0
626693,17.0,60.0,12.0,0.294617,86.1,28.83,5C,2020-06-23 20:02:23.718749952,0.0
626697,17.0,60.0,13.0,0.293336,86.1,28.83,5C,2020-06-23 20:02:23.843749888,0.0
626700,17.0,60.0,12.0,0.293336,86.1,28.83,5C,2020-06-23 20:02:23.937499904,0.0
626705,17.0,60.0,11.0,0.293336,85.83,28.85,5C,2020-06-23 20:02:24.093750016,0.0
626706,17.0,60.0,13.0,0.293336,85.83,28.85,5C,2020-06-23 20:02:24.124999936,0.0
626708,17.0,60.0,13.0,0.293336,85.83,28.85,5C,2020-06-23 20:02:24.187500032,0.0
626709,17.0,60.0,13.0,0.293336,85.83,28.85,5C,2020-06-23 20:02:24.218749952,0.0
626711,17.0,60.0,12.0,0.293336,85.83,28.85,5C,2020-06-23 20:02:24.281250048,0.0
626712,17.0,60.0,12.0,0.293336,85.83,28.85,5C,2020-06-23 20:02:24.312499968,0.0
626713,17.0,60.0,12.0,0.293336,85.83,28.85,5C,2020-06-23 20:02:24.343749888,0.0
626717,17.0,60.0,14.0,0.293336,85.83,28.85,5C,2020-06-23 20:02:24.468750080,0.0
626720,17.0,60.0,13.0,0.294617,85.83,28.85,5C,2020-06-23 20:02:24.562500096,0.0
626721,17.0,60.0,13.0,0.294617,85.83,28.85,5C,2020-06-23 20:02:24.593750016,0.0
626726,17.0,60.0,13.0,0.294617,85.83,28.85,5C,2020-06-23 20:02:24.750000128,0.0
626727,17.0,60.0,13.0,0.294617,85.83,28.85,5C,2020-06-23 20:02:24.781250048,0.0
626730,17.0,60.0,13.0,0.294617,85.83,28.85,5C,2020-06-23 20:02:24.875000064,0.0
626732,17.0,60.0,14.0,0.294617,85.83,28.85,5C,2020-06-23 20:02:24.937499904,0.0
626736,17.0,60.0,13.0,0.294617,85.57,28.85,5C,2020-06-23 20:02:25.062500096,0.0
626737,17.0,60.0,14.0,0.294617,85.57,28.85,5C,2020-06-23 20:02:25.093750016,0.0
626741,17.0,60.0,13.0,0.294617,85.57,28.85,5C,2020-06-23 20:02:25.218749952,0.0
626743,17.0,60.0,14.0,0.289494,85.57,28.85,5C,2020-06-23 20:02:25.281250048,0.0
626746,17.0,60.0,13.0,0.289494,85.57,28.85,5C,2020-06-23 20:02:25.375000064,0.0
626752,17.0,60.0,13.0,0.294617,85.57,28.85,5C,2020-06-23 20:02:25.562500096,0.0
626754,17.0,60.0,13.0,0.294617,85.57,28.85,5C,2020-06-23 20:02:25.624999936,0.0
626757,17.0,60.0,13.0,0.294617,85.57,28.85,5C,2020-06-23 20:02:25.718749952,0.0
626758,17.0,60.0,14.0,0.292055,85.57,28.85,5C,2020-06-23 20:02:25.750000128,0.0
626761,17.0,60.0,13.0,0.292055,85.57,28.85,5C,2020-06-23 20:02:25.843749888,0.0
626766,17.0,60.0,13.0,0.293336,85.22,28.85,5C,2020-06-23 20:02:26.000000000,0.0
626770,17.0,60.0,13.0,0.293336,85.22,28.85,5C,2020-06-23 20:02:26.124999936,0.0
626771,17.0,60.0,14.0,0.293336,85.22,28.85,5C,2020-06-23 20:02:26.156250112,0.0
626774,17.0,60.0,12.0,0.292055,85.22,28.85,5C,2020-06-23 20:02:26.249999872,0.0
626775,17.0,60.0,13.0,0.292055,85.22,28.85,5C,2020-06-23 20:02:26.281250048,0.0
626777,17.0,60.0,14.0,0.292055,85.22,28.85,5C,2020-06-23 20:02:26.343749888,0.0
626781,17.0,60.0,14.0,0.292055,85.22,28.85,5C,2020-06-23 20:02:26.468750080,0.0
626782,17.0,60.0,13.0,0.292055,85.22,28.85,5C,2020-06-23 20:02:26.500000000,0.0
626785,17.0,60.0,13.0,0.292055,85.22,28.85,5C,2020-06-23 20:02:26.593750016,0.0
626786,17.0,60.0,13.0,0.292055,85.22,28.85,5C,2020-06-23 20:02:26.624999936,0.0
626788,17.0,60.0,13.0,0.292055,85.22,28.85,5C,2020-06-23 20:02:26.687500032,0.0
626789,17.0,60.0,13.0,0.292055,85.22,28.85,5C,2020-06-23 20:02:26.718749952,0.0
626792,17.0,60.0,13.0,0.293336,85.22,28.85,5C,2020-06-23 20:02:26.812499968,0.0
626793,17.0,60.0,13.0,0.293336,85.22,28.85,5C,2020-06-23 20:02:26.843749888,0.0
626798,17.0,60.0,14.0,0.292055,84.87,28.85,5C,2020-06-23 20:02:27.000000000,0.0
626801,17.0,60.0,13.0,0.292055,84.87,28.85,5C,2020-06-23 20:02:27.093750016,0.0
626802,17.0,60.0,13.0,0.292055,84.87,28.85,5C,2020-06-23 20:02:27.124999936,0.0
626806,17.0,60.0,12.0,0.292055,84.87,28.85,5C,2020-06-23 20:02:27.249999872,0.0
626809,17.0,60.0,13.0,0.292055,84.87,28.85,5C,2020-06-23 20:02:27.343749888,0.0
626816,17.0,60.0,13.0,0.292055,84.87,28.85,5C,2020-06-23 20:02:27.562500096,0.0
626817,17.0,60.0,12.0,0.292055,84.87,28.85,5C,2020-06-23 20:02:27.593750016,0.0
626820,17.0,60.0,13.0,0.292055,84.87,28.85,5C,2020-06-23 20:02:27.687500032,0.0
626821,17.0,60.0,13.0,0.292055,84.87,28.85,5C,2020-06-23 20:02:27.718749952,0.0
626824,17.0,60.0,14.0,0.290775,84.87,28.85,5C,2020-06-23 20:02:27.812499968,0.0
626828,17.0,60.0,13.0,0.290775,84.87,28.85,5C,2020-06-23 20:02:27.937499904,0.0
626832,17.0,60.0,14.0,0.289494,84.53,28.85,5C,2020-06-23 20:02:28.062500096,0.0
626833,17.0,60.0,13.0,0.289494,84.53,28.85,5C,2020-06-23 20:02:28.093750016,0.0
626834,17.0,60.0,13.0,0.289494,84.53,28.85,5C,2020-06-23 20:02:28.124999936,0.0
626835,17.0,60.0,13.0,0.289494,84.53,28.85,5C,2020-06-23 20:02:28.156250112,0.0
626836,17.0,60.0,13.0,0.289494,84.53,28.85,5C,2020-06-23 20:02:28.187500032,0.0
626839,17.0,60.0,13.0,0.292055,84.53,28.85,5C,2020-06-23 20:02:28.281250048,0.0
626841,17.0,60.0,13.0,0.292055,84.53,28.85,5C,2020-06-23 20:02:28.343749888,0.0
626844,17.0,60.0,13.0,0.292055,84.53,28.85,5C,2020-06-23 20:02:28.437499904,0.0
626847,17.0,60.0,14.0,0.292055,84.53,28.85,5C,2020-06-23 20:02:28.531249920,0.0
626856,17.0,60.0,14.0,0.292055,84.53,28.85,5C,2020-06-23 20:02:28.812499968,0.0
626858,17.0,60.0,13.0,0.292055,84.53,28.85,5C,2020-06-23 20:02:28.875000064,0.0
626859,17.0,60.0,13.0,0.292055,84.53,28.85,5C,2020-06-23 20:02:28.906249984,0.0
626863,17.0,60.0,15.0,0.292055,84.2,28.85,5C,2020-06-23 20:02:29.031249920,0.0
626867,17.0,60.0,13.0,0.292055,84.2,28.85,5C,2020-06-23 20:02:29.156250112,0.0
626868,17.0,60.0,13.0,0.292055,84.2,28.85,5C,2020-06-23 20:02:29.187500032,0.0
626871,17.0,60.0,12.0,0.290775,84.2,28.85,5C,2020-06-23 20:02:29.281250048,0.0
626873,17.0,60.0,14.0,0.290775,84.2,28.85,5C,2020-06-23 20:02:29.343749888,0.0
626875,17.0,60.0,13.0,0.290775,84.2,28.85,5C,2020-06-23 20:02:29.406249984,0.0
626876,17.0,60.0,13.0,0.290775,84.2,28.85,5C,2020-06-23 20:02:29.437499904,0.0
626877,17.0,60.0,13.0,0.290775,84.2,28.85,5C,2020-06-23 20:02:29.468750080,0.0
626880,17.0,60.0,13.0,0.294617,84.2,28.85,5C,2020-06-23 20:02:29.562500096,0.0
626881,17.0,60.0,13.0,0.294617,84.2,28.85,5C,2020-06-23 20:02:29.593750016,0.0
626884,17.0,60.0,13.0,0.294617,84.2,28.85,5C,2020-06-23 20:02:29.687500032,0.0
626885,17.0,60.0,13.0,0.294617,84.2,28.85,5C,2020-06-23 20:02:29.718749952,0.0
626886,17.0,60.0,13.0,0.294617,84.2,28.85,5C,2020-06-23 20:02:29.750000128,0.0
626888,17.0,60.0,13.0,0.294617,84.2,28.85,5C,2020-06-23 20:02:29.812499968,0.0
626891,17.0,60.0,13.0,0.294617,84.2,28.85,5C,2020-06-23 20:02:29.906249984,0.0
626894,17.0,60.0,13.0,0.295898,83.82,28.85,5C,2020-06-23 20:02:30.000000000,0.0
626896,17.0,60.0,13.0,0.295898,83.82,28.85,5C,2020-06-23 20:02:30.062500096,0.0
626897,17.0,60.0,13.0,0.295898,83.82,28.85,5C,2020-06-23 20:02:30.093750016,0.0
626898,17.0,60.0,13.0,0.295898,83.82,28.85,5C,2020-06-23 20:02:30.124999936,0.0
626899,17.0,60.0,13.0,0.295898,83.82,28.85,5C,2020-06-23 20:02:30.156250112,0.0
626902,17.0,60.0,14.0,0.294617,83.82,28.85,5C,2020-06-23 20:02:30.249999872,0.0
626904,17.0,60.0,13.0,0.294617,83.82,28.85,5C,2020-06-23 20:02:30.312499968,0.0
626907,17.0,60.0,13.0,0.294617,83.82,28.85,5C,2020-06-23 20:02:30.406249984,0.0
626908,17.0,60.0,13.0,0.294617,83.82,28.85,5C,2020-06-23 20:02:30.437499904,0.0
626911,17.0,60.0,13.0,0.293336,83.82,28.85,5C,2020-06-23 20:02:30.531249920,0.0
626912,17.0,60.0,14.0,0.293336,83.82,28.85,5C,2020-06-23 20:02:30.562500096,0.0
626917,17.0,60.0,13.0,0.293336,83.82,28.85,5C,2020-06-23 20:02:30.718749952,0.0
626918,17.0,60.0,13.0,0.290775,83.82,28.85,5C,2020-06-23 20:02:30.750000128,0.0
626928,17.0,60.0,13.0,0.292055,83.47,28.83,5C,2020-06-23 20:02:31.062500096,0.0
626929,17.0,60.0,13.0,0.292055,83.47,28.83,5C,2020-06-23 20:02:31.093750016,0.0
626930,17.0,60.0,13.0,0.292055,83.47,28.83,5C,2020-06-23 20:02:31.124999936,0.0
626931,17.0,60.0,13.0,0.292055,83.47,28.83,5C,2020-06-23 20:02:31.156250112,0.0
626932,17.0,60.0,13.0,0.292055,83.47,28.83,5C,2020-06-23 20:02:31.187500032,0.0
626933,17.0,60.0,13.0,0.292055,83.47,28.83,5C,2020-06-23 20:02:31.218749952,0.0
626934,17.0,60.0,12.0,0.293336,83.47,28.83,5C,2020-06-23 20:02:31.249999872,0.0
626935,17.0,60.0,13.0,0.293336,83.47,28.83,5C,2020-06-23 20:02:31.281250048,0.0
626936,17.0,60.0,13.0,0.293336,83.47,28.83,5C,2020-06-23 20:02:31.312499968,0.0
626937,17.0,60.0,13.0,0.293336,83.47,28.83,5C,2020-06-23 20:02:31.343749888,0.0
626938,17.0,60.0,12.0,0.293336,83.47,28.83,5C,2020-06-23 20:02:31.375000064,0.0
626939,17.0,60.0,12.0,0.293336,83.47,28.83,5C,2020-06-23 20:02:31.406249984,0.0
626941,17.0,60.0,13.0,0.293336,83.47,28.83,5C,2020-06-23 20:02:31.468750080,0.0
626943,17.0,60.0,13.0,0.293336,83.47,28.83,5C,2020-06-23 20:02:31.531249920,0.0
626951,17.0,60.0,13.0,0.293336,83.47,28.83,5C,2020-06-23 20:02:31.781250048,0.0
626952,17.0,60.0,13.0,0.293336,83.47,28.83,5C,2020-06-23 20:02:31.812499968,0.0
626953,17.0,60.0,13.0,0.293336,83.47,28.83,5C,2020-06-23 20:02:31.843749888,0.0
626954,17.0,60.0,13.0,0.293336,83.47,28.83,5C,2020-06-23 20:02:31.875000064,0.0
626957,17.0,60.0,13.0,0.293336,83.47,28.83,5C,2020-06-23 20:02:31.968750080,0.0
626958,17.0,60.0,13.0,0.293336,83.08,28.81,5C,2020-06-23 20:02:32.000000000,0.0
626959,17.0,60.0,12.0,0.293336,83.08,28.81,5C,2020-06-23 20:02:32.031249920,0.0
626961,17.0,60.0,13.0,0.293336,83.08,28.81,5C,2020-06-23 20:02:32.093750016,0.0
626966,17.0,60.0,12.0,0.292055,83.08,28.81,5C,2020-06-23 20:02:32.249999872,0.0
626968,17.0,60.0,13.0,0.292055,83.08,28.81,5C,2020-06-23 20:02:32.312499968,0.0
626969,17.0,60.0,13.0,0.292055,83.08,28.81,5C,2020-06-23 20:02:32.343749888,0.0
626970,17.0,60.0,12.0,0.292055,83.08,28.81,5C,2020-06-23 20:02:32.375000064,0.0
626974,17.0,60.0,12.0,0.293336,83.08,28.81,5C,2020-06-23 20:02:32.500000000,0.0
626975,17.0,60.0,12.0,0.293336,83.08,28.81,5C,2020-06-23 20:02:32.531249920,0.0
626976,17.0,60.0,12.0,0.293336,83.08,28.81,5C,2020-06-23 20:02:32.562500096,0.0
626983,17.0,60.0,14.0,0.293336,83.08,28.81,5C,2020-06-23 20:02:32.781250048,0.0
626984,17.0,60.0,13.0,0.293336,83.08,28.81,5C,2020-06-23 20:02:32.812499968,0.0
626991,17.0,60.0,11.0,0.293336,82.7,28.85,5C,2020-06-23 20:02:33.031249920,0.0
626992,17.0,60.0,13.0,0.293336,82.7,28.85,5C,2020-06-23 20:02:33.062500096,0.0
626997,17.0,60.0,13.0,0.293336,82.7,28.85,5C,2020-06-23 20:02:33.218749952,0.0
626998,17.0,60.0,12.0,0.293336,82.7,28.85,5C,2020-06-23 20:02:33.249999872,0.0
626999,17.0,60.0,12.0,0.293336,82.7,28.85,5C,2020-06-23 20:02:33.281250048,0.0
627001,17.0,60.0,13.0,0.293336,82.7,28.85,5C,2020-06-23 20:02:33.343749888,0.0
627002,17.0,60.0,13.0,0.293336,82.7,28.85,5C,2020-06-23 20:02:33.375000064,0.0
627003,17.0,60.0,13.0,0.293336,82.7,28.85,5C,2020-06-23 20:02:33.406249984,0.0
627010,17.0,60.0,14.0,0.292055,82.7,28.85,5C,2020-06-23 20:02:33.624999936,0.0
627016,17.0,60.0,13.0,0.293336,82.7,28.85,5C,2020-06-23 20:02:33.812499968,0.0
627021,17.0,60.0,13.0,0.293336,82.7,28.85,5C,2020-06-23 20:02:33.968750080,0.0
627022,17.0,60.0,12.0,0.290775,82.28,28.85,5C,2020-06-23 20:02:34.000000000,0.0
627023,17.0,60.0,13.0,0.290775,82.28,28.85,5C,2020-06-23 20:02:34.031249920,0.0
627030,17.0,60.0,13.0,0.293336,82.28,28.85,5C,2020-06-23 20:02:34.249999872,0.0
627034,17.0,60.0,13.0,0.293336,82.28,28.85,5C,2020-06-23 20:02:34.375000064,0.0
627035,17.0,60.0,13.0,0.293336,82.28,28.85,5C,2020-06-23 20:02:34.406249984,0.0
627038,17.0,60.0,13.0,0.293336,82.28,28.85,5C,2020-06-23 20:02:34.500000000,0.0
627044,17.0,61.0,12.0,0.293336,82.28,28.85,5C,2020-06-23 20:02:34.687500032,0.0
627055,17.0,60.0,14.0,0.292055,81.88,28.83,5C,2020-06-23 20:02:35.031249920,0.0
627057,17.0,60.0,13.0,0.292055,81.88,28.83,5C,2020-06-23 20:02:35.093750016,0.0
627058,17.0,60.0,13.0,0.292055,81.88,28.83,5C,2020-06-23 20:02:35.124999936,0.0
627065,17.0,61.0,11.0,0.293336,81.88,28.83,5C,2020-06-23 20:02:35.343749888,0.0
627066,17.0,60.0,15.0,0.293336,81.88,28.83,5C,2020-06-23 20:02:35.375000064,0.0
627069,17.0,60.0,14.0,0.293336,81.88,28.83,5C,2020-06-23 20:02:35.468750080,0.0
627072,17.0,60.0,13.0,0.292055,81.88,28.83,5C,2020-06-23 20:02:35.562500096,0.0
627076,17.0,60.0,15.0,0.292055,81.88,28.83,5C,2020-06-23 20:02:35.687500032,0.0
627077,17.0,60.0,15.0,0.292055,81.88,28.83,5C,2020-06-23 20:02:35.718749952,0.0
627082,17.0,60.0,14.0,0.293336,81.88,28.83,5C,2020-06-23 20:02:35.875000064,0.0
627087,17.0,60.0,14.0,0.293336,81.48,28.85,5C,2020-06-23 20:02:36.031249920,0.0
627088,17.0,60.0,14.0,0.293336,81.48,28.85,5C,2020-06-23 20:02:36.062500096,0.0
627090,17.0,60.0,14.0,0.293336,81.48,28.85,5C,2020-06-23 20:02:36.124999936,0.0
627093,17.0,60.0,14.0,0.293336,81.48,28.85,5C,2020-06-23 20:02:36.218749952,0.0
627096,17.0,60.0,13.0,0.290775,81.48,28.85,5C,2020-06-23 20:02:36.312499968,0.0
627101,17.0,60.0,14.0,0.290775,81.48,28.85,5C,2020-06-23 20:02:36.468750080,0.0
627102,17.0,60.0,15.0,0.293336,81.48,28.85,5C,2020-06-23 20:02:36.500000000,0.0
627105,17.0,60.0,13.0,0.293336,81.48,28.85,5C,2020-06-23 20:02:36.593750016,0.0
627110,17.0,60.0,14.0,0.292055,81.48,28.85,5C,2020-06-23 20:02:36.750000128,0.0
627111,17.0,60.0,14.0,0.292055,81.48,28.85,5C,2020-06-23 20:02:36.781250048,0.0
627112,17.0,60.0,14.0,0.292055,81.48,28.85,5C,2020-06-23 20:02:36.812499968,0.0
627114,17.0,60.0,13.0,0.292055,81.48,28.85,5C,2020-06-23 20:02:36.875000064,0.0
627115,17.0,60.0,13.0,0.292055,81.48,28.85,5C,2020-06-23 20:02:36.906249984,0.0
627117,17.0,60.0,14.0,0.292055,81.48,28.85,5C,2020-06-23 20:02:36.968750080,0.0
627122,17.0,60.0,14.0,0.292055,81.1,28.83,5C,2020-06-23 20:02:37.124999936,0.0
627126,17.0,60.0,13.0,0.290775,81.1,28.83,5C,2020-06-23 20:02:37.249999872,0.0
627127,17.0,61.0,13.0,0.290775,81.1,28.83,5C,2020-06-23 20:02:37.281250048,0.0
627132,17.0,60.0,13.0,0.290775,81.1,28.83,5C,2020-06-23 20:02:37.437499904,0.0
627135,17.0,61.0,11.0,0.292055,81.1,28.83,5C,2020-06-23 20:02:37.531249920,0.0
627138,17.0,60.0,14.0,0.292055,81.1,28.83,5C,2020-06-23 20:02:37.624999936,0.0
627140,17.0,59.0,18.0,0.292055,81.1,28.83,5C,2020-06-23 20:02:37.687500032,0.0
627145,17.0,60.0,13.0,0.292055,81.1,28.83,5C,2020-06-23 20:02:37.843749888,0.0
627148,17.0,61.0,12.0,0.292055,81.1,28.83,5C,2020-06-23 20:02:37.937499904,0.0
627149,17.0,60.0,12.0,0.292055,81.1,28.83,5C,2020-06-23 20:02:37.968750080,0.0
627158,17.0,60.0,12.0,0.289494,80.7,28.83,5C,2020-06-23 20:02:38.249999872,0.0
627161,17.0,60.0,12.0,0.289494,80.7,28.83,5C,2020-06-23 20:02:38.343749888,0.0
627162,17.0,60.0,13.0,0.289494,80.7,28.83,5C,2020-06-23 20:02:38.375000064,0.0
627167,17.0,61.0,12.0,0.289494,80.7,28.83,5C,2020-06-23 20:02:38.531249920,0.0
627169,17.0,60.0,11.0,0.289494,80.7,28.83,5C,2020-06-23 20:02:38.593750016,0.0
627178,17.0,60.0,12.0,0.289494,80.7,28.83,5C,2020-06-23 20:02:38.875000064,0.0
627181,17.0,60.0,12.0,0.289494,80.7,28.83,5C,2020-06-23 20:02:38.968750080,0.0
627188,17.0,60.0,11.0,0.288213,80.28,28.83,5C,2020-06-23 20:02:39.187500032,0.0
627191,17.0,60.0,11.0,0.289494,80.28,28.83,5C,2020-06-23 20:02:39.281250048,0.0
627193,17.0,60.0,13.0,0.289494,80.28,28.83,5C,2020-06-23 20:02:39.343749888,0.0
627196,17.0,60.0,14.0,0.289494,80.28,28.83,5C,2020-06-23 20:02:39.437499904,0.0
627197,17.0,60.0,13.0,0.289494,80.28,28.83,5C,2020-06-23 20:02:39.468750080,0.0
627205,17.0,60.0,12.0,0.289494,80.28,28.83,5C,2020-06-23 20:02:39.718749952,0.0
627210,17.0,60.0,13.0,0.289494,80.28,28.83,5C,2020-06-23 20:02:39.875000064,0.0
627218,17.0,60.0,14.0,0.289494,79.88,28.85,5C,2020-06-23 20:02:40.124999936,0.0
627219,17.0,60.0,13.0,0.289494,79.88,28.85,5C,2020-06-23 20:02:40.156250112,0.0
627223,17.0,60.0,13.0,0.289494,79.88,28.85,5C,2020-06-23 20:02:40.281250048,0.0
627231,17.0,60.0,11.0,0.289494,79.88,28.85,5C,2020-06-23 20:02:40.531249920,0.0
627232,17.0,60.0,12.0,0.289494,79.88,28.85,5C,2020-06-23 20:02:40.562500096,0.0
627234,17.0,60.0,12.0,0.289494,79.88,28.85,5C,2020-06-23 20:02:40.624999936,0.0
627235,17.0,60.0,12.0,0.289494,79.88,28.85,5C,2020-06-23 20:02:40.656250112,0.0
627236,17.0,60.0,12.0,0.289494,79.88,28.85,5C,2020-06-23 20:02:40.687500032,0.0
627237,17.0,60.0,12.0,0.289494,79.88,28.85,5C,2020-06-23 20:02:40.718749952,0.0
627238,17.0,60.0,12.0,0.289494,79.88,28.85,5C,2020-06-23 20:02:40.750000128,0.0
627242,17.0,60.0,12.0,0.289494,79.88,28.85,5C,2020-06-23 20:02:40.875000064,0.0
627243,17.0,60.0,12.0,0.289494,79.88,28.85,5C,2020-06-23 20:02:40.906249984,0.0
627246,17.0,60.0,12.0,0.289494,79.48,28.85,5C,2020-06-23 20:02:41.000000000,0.0
627247,17.0,60.0,12.0,0.289494,79.48,28.85,5C,2020-06-23 20:02:41.031249920,0.0
627248,17.0,60.0,12.0,0.289494,79.48,28.85,5C,2020-06-23 20:02:41.062500096,0.0
627249,17.0,60.0,12.0,0.289494,79.48,28.85,5C,2020-06-23 20:02:41.093750016,0.0
627250,17.0,60.0,12.0,0.289494,79.48,28.85,5C,2020-06-23 20:02:41.124999936,0.0
627253,17.0,60.0,12.0,0.289494,79.48,28.85,5C,2020-06-23 20:02:41.218749952,0.0
627256,17.0,60.0,12.0,0.289494,79.48,28.85,5C,2020-06-23 20:02:41.312499968,0.0
627263,17.0,60.0,12.0,0.289494,79.48,28.85,5C,2020-06-23 20:02:41.531249920,0.0
627264,17.0,60.0,12.0,0.289494,79.48,28.85,5C,2020-06-23 20:02:41.562500096,0.0
627265,17.0,60.0,12.0,0.289494,79.48,28.85,5C,2020-06-23 20:02:41.593750016,0.0
627266,17.0,60.0,12.0,0.289494,79.48,28.85,5C,2020-06-23 20:02:41.624999936,0.0
627267,17.0,60.0,12.0,0.289494,79.48,28.85,5C,2020-06-23 20:02:41.656250112,0.0
627269,17.0,60.0,12.0,0.289494,79.48,28.85,5C,2020-06-23 20:02:41.718749952,0.0
627278,17.0,60.0,12.0,0.289494,79.08,28.87,5C,2020-06-23 20:02:42.000000000,0.0
627279,17.0,60.0,12.0,0.289494,79.08,28.87,5C,2020-06-23 20:02:42.031249920,0.0
627283,17.0,60.0,12.0,0.289494,79.08,28.87,5C,2020-06-23 20:02:42.156250112,0.0
